Scenario;Country;BVD_level;PTB_level;SAL_level;BDV_inc;PTB_inc;SAL_inc;NetReturn_PrCowYr;ReplacementRate;CowMortRate;CullRate;N_BoughtHeif;Income_Milk;Income_Slaughter;Income_HeifSale;Income_CalfSale;Income_StatusHeif;Income_StatusCow;Income_Total;Cost_FeedCows;Cost_FeedYoungstock;Cost_BoughtHeif;Cost_TreatmentsCows;Cost_Insem;Cost_OtherCow;Cost_OtherHeif;Cost_Total;MilkFever_inc;Dystocia_inc;RetPlacenta_inc;Metritis_inc;DisplAbomasum_inc;Ketosis_inc;Mastitis_inc
94;DK;p1_low;p1_high;p1_low;4.30830259464401;43.9102806519986;4.28421526991945;27602.2091059073;36.5252534469449;5.63358992095827;30.8916635259867;3.176;878715.715896618;49079.8561951648;3780;12862.6504615385;-1806.72584615385;-57.1115604395601;942574.385146728;254851.011768462;49676.9032676923;2931.69230769231;13373.7726153846;7179.61846153846;24038.4036686391;61822.3432366864;413873.745326095;8.05266757837841;1.18232021454212;6.65514188564883;5.5597269896369;2.24890001590395;4.88017709101642;25.2185318461256
95;DK;p1_low;p1_high;p1_mid;3.97815718982089;41.0025015751711;15.76916526037;26101.9827458374;37.6743218406168;5.65729321364664;32.0170286269701;14.976;835180.008543561;50739.8720123077;3395.38461538462;11929.4750769231;-745.213538461538;-87.6596043956043;900411.86710532;245465.715835385;44973.2985415385;13824;12883.1329230769;6350.28923076923;23897.754556213;55978.7754631953;403372.966550177;6.56349194881307;1.19570669979405;6.05296171890247;5.34852152410268;1.92775681622927;4.18350870812421;22.4442177768277
96;DK;p1_low;p1_high;p1_high;3.87633387557766;39.5478694062364;38.2936485584714;24495.7397915098;42.1302812461732;5.66178024804372;36.4685009981295;33.38;794823.160509642;57209.8632562637;2998.46153846154;11372.7876923077;229.028;35.8607472527474;866669.161743928;236834.920356923;41179.2895661538;30812.3076923077;13333.7043076923;5485.84615384615;23769.0762130177;51317.0396605917;402732.183950533;4.78612736526294;1.22170936322647;5.38882873758935;5.03465656794511;1.78381939885033;3.37430463513611;19.4335586696467
97;DK;p1_mid;mean_p0;mean_p0;20.2445178394917;0;0;29639.0171814954;40.0694021151795;4.8412809751623;35.2281211400172;0.08;940487.604317702;54854.3064861538;7033.23076923077;15258.1070769231;-78.8846153846163;2.65635164835177;1017557.02038627;267948.903447692;59419.0656307692;73.8461538461538;13307.1212307692;9432.05538461539;24104.4508284024;74002.5939046154;448288.03658071;10.6116804910426;1.43538720190825;8.11412172195555;6.62745552369493;2.65771744349768;6.0443579473526;27.3878442975505
98;DK;p1_mid;mean_p0;p1_low;20.0527654707229;0;5.00677638318287;29430.2652816263;40.2425799519394;4.98437254235609;35.2582074095833;0.044;935340.305910743;54942.0344017582;5103.69230769231;15062.2781538462;-242.882153846152;-17.2662857142859;1010188.16233448;266863.669317692;58468.47804;40.6153846153846;13517.3738461538;9201.26769230769;24101.9185502959;72795.0129763314;444988.335807396;10.4301361290835;1.36344883422523;7.97560144989755;6.55287163748979;2.60192802771426;6.06900292007736;26.8523790357179
99;DK;p1_mid;mean_p0;p1_mid;18.0443444991953;0;17.8488075733112;28653.6600525737;36.8749444433132;4.92384488823134;31.9510995550819;0.508;908079.550159263;50314.8767789011;4000;13641.3692307692;-1339.72430769231;-3.98452747252773;974692.087333769;260935.783013077;52453.2914584615;468.923076923077;13378.1590769231;8074.74461538462;24092.3315384615;65221.860630355;424625.093409586;9.0494238752099;1.28384123415123;7.11807765136731;5.98327806760335;2.41702742894488;5.38542527598446;25.0294249019271
100;DK;p1_mid;mean_p0;p1_high;15.6964433070574;0;38.8187803323747;25857.8427012556;36.8915312565759;4.99623461374149;31.8952966428344;15.984;826659.189228438;50406.7220536264;3267.69230769231;11722.1538461538;-889.849230769231;-65.0806153846151;891100.827589757;243578.730627692;43440.5459046154;14754.4615384615;12789.2830769231;6437.57538461538;23890.1874260355;53978.3525151479;398869.136473491;6.52191765977267;1.12498584366135;5.78508069199942;5.13204835605946;2.02372481041464;4.19444872891132;20.7088457730381
101;DK;p1_mid;p1_low;mean_p0;20.1825675363358;5.02320827506494;0;29481.5559867885;40.1953562680726;5.03925134245194;35.1561049256206;0.072;936311.867771086;54797.1560931868;5291.69230769231;15051.2455384615;-66.861846153846;2.65635164835211;1011387.75621592;267065.452405385;58506.2626769231;66.4615384615385;13454.192;9188.52923076923;24099.9803550296;72867.4940327219;445248.37223929;10.4037407548231;1.40042069934818;7.87691467874575;6.54381091791109;2.6646158491752;6.02143907032166;27.2839551150147
102;DK;p1_mid;p1_low;p1_low;19.6291068768532;4.95415411441721;4.85961296544963;29305.1196146499;39.5506850453208;5.06631046426923;34.4843745810516;0.124;930455.617729531;53841.4142294505;4329.53846153846;14670.6203076923;-143.702153846155;-9.29723076923074;1003144.1913436;265784.981206154;56973.9882553846;114.461538461538;13560.1544615385;8872.50461538462;24100.8343491124;70965.8205949704;440372.745021006;10.126167667979;1.29942063178424;7.78850934296137;6.37053766813103;2.57639968638418;5.88824429115772;26.8567904332365
103;DK;p1_mid;p1_low;p1_mid;17.5405067833735;4.43088619696776;17.2677786208819;28182.747699357;36.2875822505147;4.94587648029412;31.3417057702206;1.512;893875.872671712;49548.8813626374;3833.84615384615;13075.0283076923;-1588.87261538462;-45.1579780219778;958699.597902482;257920.774366154;50801.9428307692;1395.69230769231;13118.988;7704.60923076923;24070.7737573965;63141.0738310651;418153.854323846;8.49913018740487;1.24169143676608;6.86601728930581;5.73672628218885;2.2860342378186;5.0917339943382;24.5140521977674
104;DK;p1_mid;p1_low;p1_high;15.8187766289109;3.94582567407431;39.0516940543986;25611.7950085133;37.7173433915953;5.02204346777209;32.6952999238232;19.544;820071.998809756;51568.8046857143;3195.38461538462;11644.0061538462;-568.964307692307;-54.4552087912087;885856.774748217;242147.107426154;42711.5581969231;18040.6153846154;12824.1726153846;6268.92923076923;23859.5995857988;53082.0403428994;398934.022782544;6.17103475417779;1.15070080802331;5.79562833418322;5.14343134467779;1.93400496220213;4.01043732217741;20.3388821147459
105;DK;p1_mid;p1_mid;mean_p0;18.6650665414264;18.7948713520027;0;28965.9470327149;38.1082456387332;5.23080756870301;32.8774380700302;0.308;918730.898211676;51692.401498022;4078.46153846154;13902.0147692308;-1079.87692307693;1.32817582417571;987325.227270138;263211.39612;54348.6302492308;284.307692307692;13352.2990769231;8259.67384615385;24095.970295858;67627.5134421302;431179.790722604;9.27884023697082;1.34294892076312;7.39265727308227;6.15225017537007;2.49680477962003;5.51604849967693;26.0625697685549
106;DK;p1_mid;p1_mid;p1_low;17.7707506926886;17.8413278865115;4.42584959759423;28525.8508704007;36.9421653275741;5.06407331490227;31.8780920126718;0.88;903744.92626216;50298.2170637363;3869.23076923077;13373.3686153846;-1518.85384615385;-3.98452747252738;969762.904336885;259999.207054615;51972.7138276923;812.307692307692;13049.8778461538;7836.75692307692;24080.7989053254;64659.3362584615;422410.998507633;8.64640463610754;1.24918367248983;6.96430191507417;5.74075487514579;2.37165070697825;5.30940780171815;25.1745517427315
107;DK;p1_mid;p1_mid;p1_mid;16.2935487250592;16.4013611630494;16.0776439262097;26863.3608779914;36.2150553547834;4.99993261118389;31.2151227435995;8.752;854566.313651936;49478.3447226374;3587.69230769231;12101.8596923077;-1549.36461538461;-111.566769230769;918073.278989958;249508.641302308;46429.4604338462;8078.76923076923;12578.3769230769;6827.20615384615;23964.8042307692;57707.3662162722;405094.624490888;7.171566380727;1.15049270248281;6.19851044339668;5.34636978045946;2.05754543958719;4.45822678761374;22.9672330767516
108;DK;p1_mid;p1_mid;p1_high;15.6910021662668;15.8515087517484;38.7594675678375;25042.5058766933;40.3607761907144;5.1438606806346;35.2169155100798;27.516;807040.303343549;55280.4634021978;3129.23076923077;11518.5101538462;-32.3341538461525;-31.8762197802199;876904.297295197;239380.268268462;42073.4457569231;25399.3846153846;12919.3123076923;5953.40307692308;23805.2113017751;52358.9915497633;401890.016876923;5.32870492228738;1.21660304299183;5.49254784341659;5.03346661666481;1.811938031669;3.66115328246681;19.3424167297218
109;DK;p1_mid;p1_high;mean_p0;16.0059927386655;40.7444320277686;0;26603.2398914349;37.111003291541;5.34765999522725;31.7633432963138;12.216;846430.46453265;50372.6687384615;3406.15384615385;11890.8609230769;-1289.41569230769;-107.582241758242;910703.150106276;247724.884024615;45391.8497630769;11276.3076923077;12240.5510769231;6541.14461538462;23922.8471301775;56488.3111911834;403585.895493669;6.59522590267811;1.18319653544987;5.88682137763107;5.17185167976047;1.94340086443847;4.14817898294742;22.8059215054229
110;DK;p1_mid;p1_high;p1_low;15.9806968941331;40.5215717177892;3.94794856702547;26207.824260395;38.0937408252308;5.34954590336531;32.7441949218655;16.112;836730.661706917;51761.145214945;3384.61538461538;11767.2036923077;-888.033846153846;-85.0032527472528;902670.588899884;245644.376974615;44869.5514;14872.6153846154;12372.8344615385;6395.64923076923;23885.8580473373;55825.6821007101;403866.567599586;6.33230425927305;1.14461648106981;5.85548974914969;5.23154797566528;1.95447855379646;3.99955240362753;22.4017777429033
111;DK;p1_mid;p1_high;p1_mid;15.5378782281409;40.2725021972678;15.7502686480416;25383.5246415831;40.6343170607708;5.48957856716898;35.1447384936018;26.072;816404.488044476;55249.2946461538;3212.30769230769;11609.0695384615;-34.9516923076911;-34.532571428572;886405.675657662;241343.030305385;43130.4459323077;24066.4615384615;12698.6526153846;6020.91692307692;23811.218964497;53730.9592428994;404801.685522012;5.48949478549247;1.1611590534266;5.67120293451379;5.15385977898812;1.79853899169967;3.63751124595991;21.0322279998737
112;DK;p1_mid;p1_high;p1_high;15.597913044817;39.9970837755263;38.6447703896959;24005.9920515786;45.9531007683326;5.70601791527606;40.2470828530566;42.76;786230.196208737;62725.3037573626;3018.46153846154;11431.1686153846;170.709538461537;-11.9535824175822;863563.886075989;234999.9999;41196.8416953846;39470.7692307692;13619.144;5373.63692307692;23727.0671301775;51318.1690008284;409705.627880237;4.08987563441189;1.25967622897647;5.28282396219889;5.06636621738514;1.65026747801663;3.05153162290951;18.5745461365789
113;DK;p1_high;mean_p0;mean_p0;40.8604902835008;0;0;27821.04604414;35.3029229258433;4.42133881659672;30.8815841092466;5.028;878151.132539999;48887.5794496703;3620;12136.7963076923;-1886.38276923077;-87.6596043956041;940821.465923735;254279.058576923;47307.4943692308;4641.23076923077;11836.0836923077;7520.95384615385;24018.19;58767.8166985207;408370.827952367;7.41792523736187;1.12702346084409;6.20568062074582;5.34561919654941;2.15587710491444;4.58173117438068;23.0691717975902
114;DK;p1_high;mean_p0;p1_low;40.1750571054714;0;3.9598668992397;27226.6441322056;35.7858752984693;4.42539370759388;31.3604815908754;8.652;861099.489275464;49579.9160791209;3467.69230769231;11848.5692307692;-1820.46246153846;-87.6596043956041;924087.544827112;250656.591828462;45725.7269015385;7986.46153846154;11735.9203076923;7197.00923076923;23969.6534319527;56795.3562147337;404066.719453609;6.90427084344177;1.14700128442441;5.988030988681;5.27271737378229;2.06203148149104;4.39933925195815;22.255378662305
115;DK;p1_high;mean_p0;p1_mid;38.9106573488941;0;15.174590612757;26160.7038388957;37.608017613067;4.49119974441506;33.116817868652;19.648;831251.571593827;52182.5345459341;3158.46153846154;11372.328;-626.022769230769;-116.879472527473;897221.993436465;244223.031918462;42513.9185846154;18136.6153846154;11709.5753846154;6585.00923076923;23859.5550295858;52836.589535858;399864.295068521;5.82788271768677;1.13777323348898;5.6758727412374;5.08675024739858;1.84505401690123;3.85508879226333;20.3063228441354
116;DK;p1_high;mean_p0;p1_high;37.3933475673963;0;36.546702984244;24714.1390966571;41.3929054044788;4.70142286366524;36.6914825408135;35.664;796143.717258982;57454.6769002198;2892.30769230769;10839.5446153846;287.252923076923;-5.31270329670311;867612.186686674;236817.006722308;39281.2990984615;32920.6153846154;12350.4206153846;5692.70769230769;23762.0586094675;48852.6385697041;399676.746692249;4.37317295924447;1.15545895807032;5.05890833809207;4.89799928857032;1.66572317083753;3.23065335321608;18.1148680103344
117;DK;p1_high;p1_low;mean_p0;40.0170642951822;4.03957764416303;0;27366.9691806149;35.7945926263341;4.46490329421468;31.3296893321195;8.06;864758.50395812;49569.2868342857;3480;11866.9569230769;-1998.00553846154;-111.566769230769;927565.17540779;251393.76648;45960.6198184615;7440;11661.4243076923;7228.30153846154;23974.3912426035;57098.9906307692;404757.494017988;6.9302043762639;1.15648018023265;6.14296812299987;5.21853102258527;2.00844175638106;4.44689032776195;22.3603073136328
118;DK;p1_high;p1_low;p1_low;39.4869754381849;3.94923655241731;3.99280676430225;26858.0497466832;36.408576873658;4.49484840319161;31.9137284704664;12.256;850523.138173778;50418.8730584615;3393.84615384615;11675.2652307692;-1379.77169230769;-92.9723076923072;914538.378616855;248370.243182308;44742.04936;11313.2307692308;11586.9950769231;6951.48923076923;23926.8052071006;55587.5720052071;402478.384831538;6.44392864250744;1.12648783910489;5.78733466713728;5.21767458814625;1.97055924851611;4.1798161331992;21.7872787429662
119;DK;p1_high;p1_low;p1_mid;38.6712727701477;3.78713567700481;14.9897447832351;25921.1146101361;38.5628955622978;4.54684159673755;34.0160539655602;22.24;826240.31224631;53482.0926206593;3230.76923076923;11288.2043076923;-374.290769230769;-74.3778461538459;893792.709790046;243164.273766923;42635.9023169231;20529.2307692308;11762.2827692308;6480.66461538461;23839.4676035503;52993.5000683432;401405.321909586;5.57047163223701;1.15492692978504;5.51543111989537;5.05056314783265;1.82875414092791;3.77088660409782;20.249162491747
120;DK;p1_high;p1_low;p1_high;37.8081023669181;3.7066843159806;36.8358428671964;24537.9868661682;42.5097411685179;4.87887116184107;37.6308700066768;37.896;793286.581770058;58859.0437679121;2870.76923076923;10908.4984615385;233.944615384615;-13.2817582417584;866145.55608742;236242.989512308;39491.0382646154;34980.9230769231;12493.8163076923;5646.57230769231;23752.6572485207;49121.1505043787;401729.14722213;4.20413474770969;1.17541903277653;4.99914615409741;4.95196718693832;1.65011372216691;3.1490521127312;17.7578411980535
121;DK;p1_high;p1_mid;mean_p0;39.030010272397;15.5215295082847;0;26362.5807327318;37.9333866653366;4.76120434899292;33.1721823163437;18.3;837559.645252315;52316.1958786813;3255.38461538462;11405.4258461538;-784.140307692307;-95.6286593406594;903656.882625502;245550.576184615;43619.8287692308;16892.3076923077;11466.4184615385;6627.15692307692;23868.9415384615;54237.2650578106;402262.494627041;5.79149768348034;1.12281887288613;5.63154919588022;5.08156908936297;1.87825253393477;3.8261058513162;21.317579766176
122;DK;p1_high;p1_mid;p1_low;38.8712480049415;15.5935999515161;3.83480662556126;26125.6901483886;38.6536128170458;4.70119306201906;33.9524197550268;21.216;831373.9535272;53406.3420167033;3241.53846153846;11368.6504615385;-550.217538461538;-49.1425054945051;898791.124423024;244233.349137692;43094.2449353846;19584;11555.5249230769;6480.66461538461;23845.103964497;53607.567528639;402400.455104675;5.57398097268424;1.15627499243662;5.56268519021858;5.04771336059331;1.82669457953565;3.71809504192897;20.5310480023496
123;DK;p1_high;p1_mid;p1_mid;38.6364916449982;15.4701669041376;15.0303013910803;25417.6609496329;41.0448312945967;4.74334639298982;36.3014849016069;30.18;814617.872245017;56792.9990716483;3058.46153846154;11262.0018461538;171.099692307693;6.64087912087893;885909.07527271;240704.576300769;41715.7556215385;27858.4615384615;12005.376;6126.14769230769;23788.0126035503;51929.6841521893;404128.013908817;4.93492282023406;1.16877427597465;5.42024659441025;5.06148601790055;1.71910110915886;3.43981125771215;19.405087506363
124;DK;p1_high;p1_mid;p1_high;38.3524351302005;15.330865396371;37.6068435841628;24098.3572720447;45.9634365912333;5.03379760520882;40.9296389860245;45.46;786154.449124644;63637.8721723077;2860;11085.0203076923;239.828615384616;-10.625406593407;863966.544813435;234773.908283077;39894.1692430769;41963.0769230769;13049.6086153846;5468.56615384615;23719.574260355;49637.0105376923;408505.914016509;3.84206350945587;1.2616922615792;5.06634005668462;4.99145273999262;1.54659086441546;2.90596323425341;17.3040225198022
125;DK;p1_high;p1_high;mean_p0;37.7844927490747;37.9420899252837;0;25230.6536906331;41.8720449980923;5.17105238953016;36.7009926085621;33.688;809588.339767733;57593.5157538461;3013.84615384615;10948.4916923077;249.492615384617;-31.87621978022;881361.809763337;239563.956143077;40806.4498061538;31096.6153846154;11664.0178461538;5747.09538461538;23769.581183432;50847.2341221302;403494.949870177;4.35223750374464;1.18105875535134;5.09144537932578;4.85745877780585;1.65381643769872;3.17114291991856;19.4363254589728
126;DK;p1_high;p1_high;p1_low;37.8850740480555;38.4329384633813;3.78530213569245;25002.0244257352;43.0057587030094;5.12613316090916;37.8796255421003;35.896;805333.266612918;59293.5675815385;3013.84615384615;11024.8006153846;175.558461538462;-22.5789890109892;878818.460436214;238721.914183846;41069.6324430769;33134.7692307692;11939.536;5694.03692307692;23759.3703846154;51166.5889542603;405485.848119645;4.18506495712437;1.19458373092084;5.10499177631318;5.03024234273912;1.64964847596534;3.11889406695244;19.1049682475977
127;DK;p1_high;p1_high;p1_mid;38.6923467085798;39.0683806867734;15.1195056756805;24402.3407697751;46.3051103465996;5.35889473023716;40.9462156163625;44.308;794114.233422891;63735.5343841758;2987.69230769231;11182.0153846154;-32.9492307692318;-19.9226373626376;871966.603631243;236400.758785385;40776.4103938462;40899.6923076923;12646.0006153846;5493.54461538462;23721.8317751479;50778.366954497;410716.605447337;3.80266190509922;1.27623341786853;5.08865928928268;4.93237406506652;1.51552129640444;2.89594983714383;18.158531711248
128;DK;p1_high;p1_high;p1_high;40.200446434203;40.699840446766;39.5801172990115;23039.908248092;53.7364866223182;5.74249195491128;47.9939946674069;62.532;770342.609176061;73809.4390083516;3027.69230769231;11597.5772307692;72.3735384615401;-27.8916923076925;858821.799569028;231589.875946154;40993.9358923077;57721.8461538462;14374.1667692308;5111.00307692308;23657.2401183432;51062.3508504142;424510.418807219;3.00015632113688;1.40379712066152;5.04379341865094;5.04870578293747;1.40866566246087;2.48922802042458;16.7473489125744
193;IT;mean_p0;mean_p0;mean_p0;0;0;0;20028.1832161172;34.3915532889711;4.34905743918832;30.0424958497828;0.052;811407.355203872;48121.2261660659;21391.6923076923;17209.4641476923;-197.572321538464;-11.5989626373623;897920.566541146;333930.697890646;59503.8060953846;48;8921.01723076923;9457.58769230769;24133.3455325444;76789.0141591716;512783.468600824;9.45969701593142;1.14726527201474;6.33636850217233;5.09467195698429;0.926452705235464;1.72808220470702;21.1898903796846
194;IT;mean_p0;mean_p0;p1_low;0;0;5.00683771548366;19802.7414000672;35.9154937911987;4.38421300571584;31.5312807854829;0.056;807246.550882851;50366.0590003516;17723.3846153846;17398.4229692308;-11.4598430769226;7.73264175824185;892730.690266499;332799.7671504;59552.2003476923;51.6923076923077;9236.01507692308;9449.94461538461;24124.805591716;76849.095984142;512063.52107395;9.24056490639397;1.15887471859832;6.26495470046979;5.21333646576386;0.923577350639182;1.76551301459779;20.7604646212033
195;IT;mean_p0;mean_p0;p1_mid;0;0;20.3592663030003;19145.5542016262;39.6597075701363;4.63606005988639;35.02364751025;0.076;795504.886282785;55616.3787814505;8404.92307692308;17650.5435138462;126.068866153844;-23.1979252747254;877279.602595884;329652.791621723;59480.2301230769;70.1538461538462;10200.3683076923;9291.87692307692;24105.1637278107;76744.6658237751;509545.250373309;8.44230841638746;1.18224710026958;6.24120228227561;5.29766195416833;0.882674943729928;1.64681068068004;20.1157603708977
196;IT;mean_p0;mean_p0;p1_high;0;0;44.6456490666241;18041.2326198889;36.3030944935137;4.83277360939658;31.4703208841171;0.92;756356.609285161;50619.8424436044;3844.61538461538;15445.1466830769;-1036.11532923077;-41.2407560439561;825188.857711182;318034.187375262;51175.6183538462;849.230769230769;11201.9504615385;7734.46153846154;24083.0044378698;65904.7824482959;478983.235384504;7.01494590155582;1.06306070200368;5.38109158430223;4.68360266366893;0.780868696131032;1.4687107420287;18.0385483237246
197;IT;mean_p0;p1_low;mean_p0;0;5.1060343929721;0;19854.5745814795;35.9984402615876;4.39537644316379;31.6030638184239;0.072;809022.917077626;50455.589347956;18049.5384615385;17395.2648830769;101.58431230769;2.57754725274755;895027.471629757;333322.565052738;59924.3397138462;66.4615384615385;9105.75723076923;9457.42153846154;24124.9912426036;77359.4174461183;513360.953762999;9.09802536044333;1.15567180032096;6.31773039803856;5.25169285376202;0.918769759919378;1.70148579683246;21.0403772165139
198;IT;mean_p0;p1_low;p1_low;0;5.16839208698994;5.13476804372216;19602.9511503325;37.6005986759477;4.47993063266121;33.1206680432865;0.076;804698.875446183;52776.169540044;14776.6153846154;17546.3266707692;56.6306461538458;0.000000000000595410900071049;889854.617687766;332170.032727385;60203.6253476923;70.1538461538462;9430.37846153846;9444.18461538461;24117.8548224852;77700.2473785089;513136.477199148;8.90058233909545;1.18483468711027;6.32119353240329;5.20520986314899;0.896622228874855;1.69878018674105;20.6655515821844
199;IT;mean_p0;p1_low;p1_mid;0;5.21009123176719;20.3485282794169;19046.4152924114;40.3366261368719;4.66859408646805;35.6680320504039;0.088;793373.650841714;56542.0355624615;7055.07692307692;17677.9135938462;-175.00926923077;0.00000000000025444219381016;874473.667651867;329060.9174112;59282.1980707692;81.2307692307692;10462.8846153846;9203.20615384615;24102.7057100592;76487.8803119172;508681.023042407;8.32298696757626;1.22402150071462;6.15374519400764;5.38473378757571;0.893982052206022;1.65979212113049;19.9287511200779
200;IT;mean_p0;p1_low;p1_high;0;4.42227342031813;43.157118545003;17748.1042839637;35.8608229277591;4.88306967091199;30.9777532568471;2.256;745420.367041404;49983.7740147692;3758.46153846154;14936.6948123077;-1742.66312;-50.2621714285715;812306.372115514;314781.284212615;49319.2511169231;2082.46153846154;11006.6596923077;7361.94461538462;24056.2855621302;63494.4024943077;472102.28923213;6.50096600154419;1.04337955611022;5.16386557063189;4.53621076483372;0.765671029617584;1.37885441919277;17.5415592707531
201;IT;mean_p0;p1_mid;mean_p0;0;20.7821434752221;0;19366.7786721477;39.7822528511853;4.91804123533236;34.864211615853;0.072;802107.246757882;55417.3421508571;9796.30769230769;17794.2364338462;51.0790415384604;3.86632087912123;885170.078397311;331549.509572862;60334.8989323077;66.4615384615385;9908.50646153846;9341.72307692308;24105.2082840237;77879.5109714556;513185.818837572;8.64574241160265;1.20306763353426;6.26843587972941;5.39055843052628;0.900305229329985;1.6756358367538;21.0272022815685
202;IT;mean_p0;p1_mid;p1_low;0;20.8994566697796;5.10790156940722;19171.4419823793;40.7271075615222;4.90444668438054;35.8226608771417;0.06;798292.624338313;56801.7702832527;7908.92307692308;17757.3920953846;61.7159892307684;-2.57754725274743;880819.848235851;330497.618190092;60440.7219876923;55.3846153846154;10251.0163076923;9293.53846153846;24101.064556213;78011.5273393964;512650.871458009;8.38445143822745;1.23851955766098;6.17016362485462;5.41874486859793;0.890844398532945;1.65188909534673;20.8946505971818
203;IT;mean_p0;p1_mid;p1_mid;0;19.6483069173643;19.164277668406;18749.1988916494;39.4697314431796;4.99382699787028;34.4759044453094;0.252;783018.344887575;54896.4420182857;4323.69230769231;16697.3278430769;-670.538464615388;7.73264175824201;858273.001233772;325864.462671138;56291.7948861538;232.615384615385;10794.7310769231;8441.72307692308;24094.9603550296;72583.987755503;498304.275206286;7.52437981815793;1.16832790723031;5.75026598608395;5.09476812539467;0.852594994290097;1.52890841130533;19.8598561355759
204;IT;mean_p0;p1_mid;p1_high;0;16.4193678859881;40.2058270819387;16776.8305366113;36.5377854009345;4.89776417658929;31.6400212243452;11.584;712729.877797489;51051.4335420659;3498.46153846154;13829.2592676923;-1287.89219076923;-73.4600967032964;779747.679858237;304914.712935323;45050.0586430769;10692.9230769231;10631.6409230769;6513.67384615385;23936.7486686391;58017.2778712071;459757.0359644;5.30084675575591;1.03250911847611;4.62166628687646;4.18628500821476;0.648542260512665;1.19202917370775;16.2203931331657
205;IT;mean_p0;p1_high;mean_p0;0;48.7816995584605;0;18688.0014485876;39.3531996651184;5.49538923335648;33.8578104317619;0.42;781044.200269889;54187.2278068571;4246.15384615385;16429.4168676923;-926.723626153848;16.7540571428571;854997.029221582;325289.906770708;55683.0135046154;387.692307692308;10799.0015384615;8211.21230769231;24088.2397928994;71843.7188886982;496302.785110767;7.24753480022193;1.19429417641325;5.61236988534338;4.9374890574168;0.804741485972558;1.45079770982474;20.436111578026
206;IT;mean_p0;p1_high;p1_low;0;46.5908340234466;4.5113629687043;18405.367027528;37.8840477476421;5.48968193707061;32.3943658105715;0.86;769642.299645584;52136.6587949011;4135.38461538462;15654.6330646154;-1453.21514769231;-0.000000000000140754929079689;840115.760972793;321831.236826831;53216.0466646154;793.846153846154;10705.3929230769;7765.08923076923;24077.9695857988;68607.0618834438;486996.643268381;6.8961405989248;1.09055180010635;5.30683161985848;4.69254841712822;0.798677780886574;1.44178188656906;19.6861598956515
207;IT;mean_p0;p1_high;p1_mid;0;42.0396484816866;16.1725811058424;17165.8617566544;36.7812488184313;5.32101432524267;31.4602344931887;8.928;726050.388714381;50848.4218523956;3663.07692307692;14028.7450430769;-1387.91375384615;-83.7702857142856;793118.948493371;308835.087260123;46881.3908553846;8241.23076923077;10369.6058461538;6651.19384615385;23962.7026627219;60410.8255629467;465352.036802715;5.50453693095139;1.04109106789395;4.69898939377112;4.1994806750355;0.686428154859475;1.21019254359145;17.4763994283443
208;IT;mean_p0;p1_high;p1_high;0;39.6645103803504;38.5870048871571;15705.8558414926;40.9545027208593;5.42760378152078;35.5268989393385;28.76;683767.331647079;56918.5918214506;3116.92307692308;13100.7940615385;55.7651707692322;-12.8877362637367;756946.518041497;296212.078076123;41863.0748769231;26547.6923076923;11014.3003076923;5658.97846153846;23798.4981656805;54022.2573172308;459116.87951288;3.91371701677408;1.02711485823085;4.1570957418091;4.1619936210969;0.582509663697437;0.960579136875776;14.7413015152529
209;IT;p1_low;mean_p0;mean_p0;5.11261734091797;0;0;19839.8620464906;36.3510989963687;4.28987336834133;32.0612256280274;0.056;808870.402435333;51158.5574562637;17079.3846153846;17376.8427138462;124.189944615384;-6.44386813186777;894602.933297311;333253.866197908;59888.3900307692;51.6923076923077;9106.99076923077;9531.74769230769;24124.1149704142;77276.1678824142;513232.969850736;9.13037503550085;1.15410444726205;6.29874830531209;5.31911569514451;0.891588900877775;1.76716960268543;20.9179391218834
210;IT;p1_low;mean_p0;p1_low;5.12876423985028;0;5.08714570658136;19621.226970362;37.9342882070217;4.32177294409496;33.6125152629267;0.056;805360.287447173;53482.6460522198;13502.1538461538;17523.69372;-24.5026661538485;16.7540571428578;889861.032456535;332335.973100185;60002.9117230769;51.6923076923077;9409.51015384615;9488.21538461539;24115.9463313609;77417.2315913136;512821.48059209;8.85162682626766;1.20092866307129;6.16477930904288;5.27288140293846;0.919109689124311;1.71332102390331;20.6639979578677
211;IT;p1_low;mean_p0;p1_mid;5.15242019366666;0;20.2556720179827;19075.7667332063;40.2998703735036;4.59490973110977;35.7049606423938;0.06;793475.401728134;56576.9491186813;5993.84615384615;17596.3297015385;-76.8868584615399;7.73264175824164;873573.372485496;329034.114315692;58691.3465784615;55.3846153846154;10438.4424615385;9173.63076923077;24102.6463017751;75722.1760266036;507217.741068686;8.29578704798675;1.20640724287396;6.12010747711884;5.36391927805723;0.887579456632036;1.6678197842923;19.9992953927185
212;IT;p1_low;mean_p0;p1_high;4.34540149738521;0;42.7579875511818;17686.8212780023;35.6032620806664;4.73078736618357;30.8724747144828;2.792;742389.516523973;49800.0307408352;3713.84615384615;14737.2090369231;-1760.98395538462;-81.1927384615387;808798.425761731;313819.033703262;48634.6512030769;2577.23076923077;10899.1126153846;7332.36923076923;24046.8693491124;62591.0944651124;469900.361335948;6.48908183983664;1.00845346502191;5.07752149177562;4.48502990911402;0.743468103402922;1.31361360543242;17.4872669217703
